2/6/2021 3:05:53 PM 	 FEED MONEY: 	 $0.00 	 $5.00
2/6/2021 3:05:58 PM 	 SUCCESSFUL PURCHASE: Wonka Bar B3 	 $5.00 	 $3.50
2/6/2021 3:06:04 PM 	 SUCCESSFUL PURCHASE: Wonka Bar B3 	 $3.50 	 $2.00
2/6/2021 3:06:10 PM 	 SUCCESSFUL PURCHASE: Wonka Bar B3 	 $2.00 	 $0.50
2/6/2021 3:06:27 PM 	 FEED MONEY: 	 $0.50 	 $5.50
2/6/2021 3:06:32 PM 	 SUCCESSFUL PURCHASE: Wonka Bar B3 	 $5.50 	 $4.00
2/6/2021 3:06:39 PM 	 ITEM SOLD OUT: B3 	 $4.00 	 $4.00
2/6/2021 3:08:51 PM 	 READ STOCK FILE 	 $0.00 	 $0.00
2/6/2021 3:10:47 PM 	 READ STOCK FILE 	 $0.00 	 $0.00
2/6/2021 3:11:05 PM 	 SLOT NOT FOUND: DSA 	 $0.00 	 $0.00
2/6/2021 3:11:13 PM 	 SLOT NOT FOUND: S 	 $0.00 	 $0.00
2/6/2021 3:11:36 PM 	 READ STOCK FILE 	 $0.00 	 $0.00
